Coin,Name,Symbol,PCoin,PPrice,Trend_15M,CBuy,CSell,WaveCountUp,WaveCountDown,WaveCountUpAfterD,WaveCountDownAfterD,Upper,Lower,AUp,ADown,BUp,BDown,CUp,CDown,DUp,DDown,MSBuy,MSSell,LastState,LastAPriceAfterD,DownPrice,UpPrice,LPrice
TRB,TRB/USDT,trbusdt,4,4,2,10.8821,10.7432,1,2,1,1,11.3008,11.2076,10.7125,11.3073,10010.7979,10.7125,10.8821,11.0282,10.1556,10.1556,False,False,1,11.3073,10.7125,11.3008,11.3008
BETH,BETH/USDT,bethusdt,6,2,2,0.0,0.0,1,0,0,0,1922.03,1800.15,1803.9,1834.42,11845.5,-8108.47,1834.42,1834.42,1834.42,1834.42,False,False,1,0.0,1803.9,1922.03,1892.62
ANT,ANT/USDT,antusdt,2,4,2,2.058,2.0698,2,1,1,1,2.0947,1.9892,1.9608,2.247,2.247,-9997.9285,2.0054,2.0698,1.8412,1.8412,False,False,0,1.9608,1.9892,2.247,2.0815
CNNS,CNNS/USDT,cnnsusdt,2,6,0,0.00022,0.000245,2,1,1,1,0.000273,0.00025,0.00022,0.000272,0.000272,-9999.999728,0.00022,0.000247,0.000192,0.000192,False,False,0,0.000272,0.00025,0.000272,0.00025
STEEM,STEEM/USDT,steemusdt,4,4,2,0.2616,0.2713,1,0,1,1,0.2929,0.2682,0.2633,0.2713,10000.2669,-9999.7149,0.2661,0.2713,0.2603,0.2603,False,False,1,0.2633,0.2633,0.2929,0.2851
WBTC,WBTC/USDT,wbtcusdt,4,2,2,30141.83,30002.43,2,1,1,1,30160.27,30160.27,29914.06,30378.11,30378.11,20301.94,30141.83,30002.43,28889.86,28889.86,False,False,0,29914.06,30160.27,30378.11,30160.27
TINC,TINC/USDT,tincusdt,4,4,2,0.0,0.0,1,0,0,0,0.7379,0.6801,0.6563,0.69,10000.7043,-9999.3154,0.69,0.69,0.69,0.69,False,False,1,0.0,0.6563,0.7379,0.6949
BAGS,BAGS/USDT,bagsusdt,4,4,0,1.2655,1.3433,1,2,1,1,1.49,1.3001,1.3004,1.4898,1.4898,1.3291,1.3004,1.2963,1.3671,1.3671,True,False,1,1.4898,1.3291,1.49,1.39
ONT,ONT/USDT,ontusdt,4,4,0,0.2837,0.2877,1,0,1,0,0.3052,0.2992,0.2837,0.2976,0.2976,-9999.7008,0.2837,0.2858,0.268,0.268,False,False,1,0.2976,0.2837,0.3052,0.3025
CMT,CMT/USDT,cmtusdt,4,6,2,0.003617,0.003923,0,0,1,0,0.00375,0.00355,0.003617,0.003722,10000.003685,-9999.996258,0.003617,0.003722,0.003619,0.003619,False,False,1,0.003513,0.003617,0.00375,0.003601
SUPER,SUPER/USDT,superusdt,4,4,0,0.2047,0.2075,1,2,0,2,0.2322,0.2322,0.2264,0.2549,0.2549,0.2264,0.2264,0.2075,0.1901,0.1901,True,False,1,0.2549,0.2264,0.2322,0.2322
IOTX,IOTX/USDT,iotxusdt,2,6,1,0.038801,0.042499,0,1,0,1,0.041301,0.041073,0.041819,0.042499,10000.041301,0.041819,0.041819,0.042499,0.032943,0.032943,False,False,0,0.044031,0.041073,0.042499,0.041073
CAN,CAN/USDT,canusdt,4,6,2,0.0,0.000552,1,2,1,1,0.000559,0.000544,0.000538,0.000564,0.000564,0.000538,0.000538,0.000552,0.000517,0.000517,True,False,1,0.000517,0.000538,0.000559,0.000554
LPT,LPT/USDT,lptusdt,4,4,2,15.2534,15.1052,1,2,1,1,15.5741,15.4537,15.0877,15.5702,10015.1793,15.0877,15.2534,15.4439,15.5928,15.5928,False,False,1,15.5702,15.0877,15.5741,15.5433
XCN,XCN/USDT,xcnusdt,4,6,0,0.097011,0.0,1,0,0,0,0.097682,0.097515,0.097011,0.097376,0.097376,-9999.902476,0.097011,0.093417,0.090585,0.090585,False,False,1,0.097376,0.097011,0.097682,0.097671
RUFF,RUFF/USDT,ruffusdt,4,6,2,0.0,0.0,1,2,0,0,0.00057,0.000561,0.000552,0.000603,10000.000566,0.000552,0.000566,0.000566,0.000566,0.000566,False,False,1,0.0,0.000552,0.00057,0.000567
CERE,CERE/USDT,cereusdt,4,6,0,0.009834,0.0,1,0,0,0,0.010071,0.009767,0.009834,0.010002,0.010002,-9999.99,0.009834,0.010002,0.009748,0.009748,False,False,1,0.011199,0.009834,0.010071,0.009945
XEM,XEM/USDT,xemusdt,4,4,1,0.0543,0.0603,1,2,1,1,0.058,0.0579,0.0567,0.0603,10000.057,0.0567,0.0583,0.0603,0.0535,0.0535,False,False,1,0.0567,0.0567,0.058,0.058
NBS,NBS/USDT,nbsusdt,2,6,2,0.004682,0.004812,0,1,1,1,0.004611,0.00459,0.004682,0.004729,10000.004611,-9999.995271,0.004682,0.004727,0.004631,0.004631,False,False,0,0.004729,0.00459,0.004729,0.004611
ETH,ETH/USDT,ethusdt,4,2,1,2006.23,2057.69,0,1,0,1,2037.6,2019.0,2037.0,2057.69,12037.58,2041.82,2037.0,2057.69,1959.11,1959.11,False,False,0,2056.73,2019.0,2057.69,2034.3
WPCI,WPCI/USDT,wpciusdt,4,4,2,0.0,0.0,1,0,0,0,0.4078,0.4043,0.3918,0.3938,10000.3934,-9999.5952,0.3938,0.3938,0.3938,0.3938,False,False,1,0.0,0.3918,0.4078,0.4058
USDT,USDT/HUSD,usdthusd,4,4,2,0.0,0.0,0,0,0,0,0.9991,0.9986,0.9987,0.9987,10000.9987,-9999.0011,0.9987,0.9987,0.9987,0.9987,False,False,0,0.0,0.9986,0.9988,0.999
STAKE,STAKE/USDT,stakeusdt,4,4,2,6.8849,6.8459,1,2,1,0,6.9198,6.9198,6.8212,6.989,6.989,6.8212,6.8212,6.8459,6.7033,6.7033,True,False,1,6.754,6.8212,6.9198,6.9198
ERN,ERN/USDT,ernusdt,4,4,2,2.1853,2.1469,0,1,1,1,2.1346,2.1208,2.1853,2.2116,10002.1232,-9997.7884,2.1853,2.1469,2.4434,2.4434,False,False,0,2.2116,2.1208,2.2116,2.1232
SOC,SOC/USDT,socusdt,2,6,2,0.002175,0.0,2,1,0,1,0.002192,0.002067,0.001883,0.002235,0.002235,-9999.997788,0.002175,0.002201,0.002235,0.002235,False,False,0,0.002202,0.002067,0.002235,0.002123
LTC*3,LTC*3/USDT,ltc3lusdt,4,6,2,0.003901,0.004138,0,1,1,1,0.003946,0.003882,0.003901,0.004034,10000.003946,-9999.995978,0.003901,0.004019,0.00356,0.00356,False,False,0,0.004034,0.003882,0.004034,0.003932
KMA,KMA/USDT,kmausdt,2,6,0,0.002189,0.002445,1,0,1,0,0.002572,0.00256,0.002189,0.002206,0.002206,-9999.99744,0.002189,0.002206,0.002057,0.002057,False,False,1,0.002522,0.002189,0.002572,0.00257
RSR,RSR/USDT,rsrusdt,2,6,0,0.004499,0.0043,1,2,1,1,0.005116,0.005047,0.00487,0.005183,0.005183,0.00487,0.00487,0.0043,0.004333,0.004333,True,False,1,0.005183,0.00487,0.005116,0.005116
JUMBO,JUMBO/USDT,jumbousdt,4,4,1,3.442,3.8116,2,1,1,1,3.812,3.6255,3.5333,3.8116,3.8116,3.5333,3.5633,3.8116,3.3215,3.3215,False,True,0,3.5333,3.6255,3.8116,3.6668
ZIL,ZIL/USDT,zilusdt,4,6,1,0.051077,0.05833,0,1,0,1,0.056228,0.054124,0.056053,0.05833,10000.056129,0.056053,0.056053,0.05833,0.050415,0.050415,False,False,0,0.062721,0.054124,0.05833,0.055997
SPRT,SPRT/USDT,sprtusdt,4,4,2,0.0,0.0,0,1,0,0,0.5117,0.4564,0.5067,0.5101,10000.5049,-9999.4946,0.5067,0.5067,0.5067,0.5067,False,False,0,0.0,0.4564,0.5101,0.5029
ZRX,ZRX/USDT,zrxusdt,2,4,0,0.4383,0.4591,1,2,1,1,0.4554,0.4521,0.4392,0.4582,0.4582,0.4392,0.4392,0.4395,0.4393,0.4393,True,False,1,0.4582,0.4392,0.4554,0.4546
AIOZ,AIOZ/USDT,aiozusdt,4,4,1,0.1058,0.109,1,2,1,1,0.1061,0.106,0.1056,0.109,10000.1059,0.1056,0.1062,0.109,0.1191,0.1191,False,False,1,0.1056,0.1056,0.1061,0.1061
AURY,AURY/USDT,auryusdt,4,4,1,0.0,3.7658,0,1,0,0,3.7445,3.7326,3.7489,3.7658,10003.7326,3.7489,4.1073,3.7658,4.1073,4.1073,False,False,0,3.7489,3.7326,3.7658,3.7326
GRT,GRT/USDT,grtusdt,4,6,2,0.162056,0.166247,1,2,1,1,0.16502,0.163753,0.158539,0.166145,10000.159923,0.158539,0.162056,0.1646,0.152116,0.152116,False,False,1,0.166145,0.158539,0.16502,0.164816
SPELL,SPELL/USDT,spellusdt,4,6,0,0.001407,0.001496,1,0,1,0,0.001494,0.001466,0.001407,0.001447,0.001447,-9999.998509,0.001407,0.001447,0.001326,0.001326,False,False,1,0.001482,0.001407,0.001494,0.001491
PAI,PAI/USDT,paiusdt,4,6,0,0.001211,0.001206,1,0,1,0,0.001446,0.001298,0.001211,0.001392,0.001392,-9999.998568,0.001211,0.001206,0.001295,0.001295,False,False,1,0.001051,0.001211,0.001446,0.001432
DOSE,DOSE/USDT,doseusdt,4,4,2,0.0,0.0,0,0,0,0,0.051,0.0348,0.0327,0.0327,10000.0336,-9999.9645,0.0327,0.0327,0.0327,0.0327,False,False,1,0.0,0.0314,0.051,0.0359
UNI*(-2),UNI*(-2)/USDT,uni2susdt,4,6,0,0.681468,0.731047,2,1,1,1,0.705385,0.681612,0.681468,0.728368,0.728368,-9999.274658,0.681468,0.702359,0.788298,0.788298,False,False,0,0.728368,0.681612,0.728368,0.68582
SEELE,SEELE/USDT,seeleusdt,2,6,0,0.007323,0.007308,1,2,1,1,0.007463,0.00739,0.00739,0.007486,0.007486,0.00739,0.00739,0.007398,0.007303,0.007303,True,False,1,0.007486,0.00739,0.007463,0.007412
MANA,MANA/USDT,manausdt,2,4,2,1.0983,1.102,1,2,1,1,1.1105,1.1051,1.0838,1.1396,10001.0999,1.0838,1.0983,1.1198,1.0682,1.0682,False,False,1,1.1396,1.0838,1.1105,1.1089
TOP,TOP/USDT,topusdt,4,6,2,0.0,0.0,1,2,0,0,0.000478,0.000441,0.000426,0.000487,0.000487,0.000426,0.000426,0.000456,0.000456,0.000456,True,False,1,0.0,0.000426,0.000478,0.000454
POLC,POLC/USDT,polcusdt,4,4,0,0.0863,0.0,1,0,0,0,0.0926,0.0856,0.0863,0.088,0.088,-9999.9109,0.0863,0.0831,0.0831,0.0831,False,False,1,0.0851,0.0863,0.0926,0.0898
PHCR,PHCR/USDT,phcrusdt,4,6,2,0.0,0.0,1,2,0,1,0.000194,0.000192,0.000192,0.000194,0.000194,0.000192,0.000192,0.000194,0.000193,0.000193,True,True,1,0.000194,0.000192,0.000194,0.000192
BTC*3,BTC*3/USDT,btc3lusdt,4,4,0,3.0294,3.052,1,0,1,0,3.06,3.0572,3.0294,3.0575,3.0575,-9996.94,3.0294,3.0575,2.777,2.777,False,False,1,3.1346,3.0294,3.06,3.06
SOS,SOS/USDT,sosusdt,2,8,2,0.0,6.3e-07,2,1,1,0,5.9e-07,5.1e-07,5.1e-07,7e-07,7e-07,-9999.99999938,5.3e-07,6.3e-07,3.8e-07,3.8e-07,False,False,0,5.1e-07,5.1e-07,7e-07,5.4e-07
FRONT,FRONT/USDT,frontusdt,4,6,1,0.272651,0.27368,0,1,0,1,0.274231,0.265656,0.272515,0.27368,10000.272543,0.272515,0.272651,0.27368,0.267132,0.267132,False,False,0,0.274054,0.265656,0.273207,0.2723
CHR,CHR/USDT,chrusdt,2,6,2,0.2215,0.227654,1,2,1,1,0.226253,0.22452,0.21573,0.227595,10000.218465,0.21573,0.2215,0.225348,0.213836,0.213836,False,False,1,0.227595,0.21573,0.226253,0.225518
PYR,PYR/USDT,pyrusdt,4,4,0,4.7436,4.85,1,0,1,0,4.902,4.902,4.7436,4.8846,4.8846,-9995.098,4.7436,4.6704,4.3521,4.3521,False,False,1,4.8846,4.7436,4.902,4.902
PRIMATE,PRIMATE/USDT,primateusdt,4,4,0,0.0374,0.0,2,1,0,1,0.0388,0.0386,0.0374,0.0393,0.0393,-9999.9608,0.0374,0.0364,0.0364,0.0364,False,False,0,0.0393,0.0386,0.0393,0.0387
UNI*2,UNI*2/USDT,uni2lusdt,4,6,2,0.0764,0.082003,1,0,1,1,0.083321,0.08322,0.081397,0.082003,10000.081397,-9999.91678,0.081876,0.082003,0.072143,0.072143,False,False,1,0.081397,0.081397,0.083321,0.083321
BRWL,BRWL/USDT,brwlusdt,4,6,1,0.0,0.0194,1,2,1,0,0.018877,0.018534,0.017865,0.0194,10000.01817,0.017865,0.017251,0.0194,0.017251,0.017251,False,False,1,0.017865,0.017865,0.018877,0.018877
DODO,DODO/USDT,dodousdt,4,4,0,0.1399,0.1416,2,1,1,1,0.1495,0.1346,0.1399,0.1504,0.1504,-9999.8513,0.1399,0.1416,0.134,0.134,False,False,0,0.1504,0.1346,0.1504,0.1472
ZEN,ZEN/USDT,zenusdt,4,4,0,20.7982,21.4059,1,0,1,0,21.479,21.2734,20.7982,20.935,20.935,-9978.7266,20.7982,20.935,20.2461,20.2461,False,False,1,20.6428,20.819,21.479,21.469
SMCW,SMCW/USDT,smcwusdt,4,4,0,0.0678,0.0,1,0,0,0,0.075,0.0708,0.0678,0.0691,0.0691,-9999.9284,0.0678,0.0691,0.0683,0.0683,False,False,1,0.0697,0.0678,0.075,0.0716
OPUL,OPUL/USDT,opulusdt,4,4,0,0.2056,0.1848,1,0,1,0,0.2113,0.2069,0.2056,0.2073,0.2071,-9999.7907,0.2056,0.2073,0.1799,0.1799,False,False,1,0.2349,0.2056,0.2113,0.2093
REN,REN/USDT,renusdt,2,6,0,0.15008,0.146417,1,0,1,0,0.156011,0.155158,0.15008,0.155539,0.155539,-9999.844842,0.15008,0.154142,0.141471,0.141471,False,False,1,0.155539,0.15008,0.156011,0.155929
DOT*2,DOT*2/USDT,dot2lusdt,4,4,0,0.4567,0.4717,1,2,1,1,0.4598,0.4598,0.4571,0.469,0.469,0.4571,0.4571,0.4619,0.4256,0.4256,True,False,1,0.469,0.4571,0.4598,0.4598
YFI,YFI/USDT,yfiusdt,6,2,2,9336.72,9485.17,1,2,1,1,9381.09,9361.09,9266.74,9543.51,19301.89,9266.74,9336.72,9388.58,9098.16,9098.16,False,False,1,9543.51,9266.74,9381.09,9365.37
NCT,NCT/USDT,nctusdt,4,6,2,0.02673,0.027243,0,0,0,1,0.02743,0.026028,0.026486,0.027243,10000.026815,-9999.973556,0.02673,0.027243,0.031071,0.031071,False,False,0,0.02822,0.026028,0.027243,0.027072
ARKN,ARKN/USDT,arknusdt,4,6,0,0.012161,0.013699,1,0,1,0,0.013,0.013,0.012161,0.012165,0.012163,-9999.987,0.012161,0.012165,0.011054,0.011054,False,False,1,0.013374,0.012161,0.013,0.013
ZEC,ZEC/USDT,zecusdt,4,2,0,105.47,108.94,1,0,1,0,107.71,106.58,105.47,106.46,106.46,-9892.79,105.47,106.46,104.74,104.74,False,False,1,108.17,105.47,107.71,107.23
ICP,ICP/USDT,icpusdt,4,2,0,7.99,8.34,1,2,1,1,8.32,8.14,8.05,8.33,8.33,8.05,8.05,8.19,7.82,7.82,True,False,1,8.33,8.05,8.32,8.29
LBA,LBA/USDT,lbausdt,4,6,0,0.0,0.0,1,0,0,0,0.001398,0.001267,0.001213,0.001219,0.001219,-9999.998709,0.001219,0.001219,0.001219,0.001219,False,False,1,0.0,0.001213,0.001398,0.001301
H2O,H2O/USDT,h2ousdt,4,6,2,0.0,0.0,0,0,0,0,0.605,0.595,0.601793,0.601793,10000.600999,-9999.399164,0.601793,0.601793,0.601793,0.601793,False,False,1,0.0,0.597501,0.605,0.600283
SNS,SNS/USDT,snsusdt,2,6,1,0.025002,0.026501,1,2,1,1,0.024815,0.024815,0.024471,0.026501,10000.024475,0.024471,0.025501,0.026501,0.029906,0.029906,False,False,1,0.024471,0.024471,0.024815,0.024815
FTT,FTT/USDT,fttusdt,4,4,0,30.4264,30.7589,1,2,1,1,30.6416,30.5409,30.4017,30.9308,30.9308,30.4017,30.4017,30.5679,29.8018,29.8018,True,False,1,30.9308,30.4017,30.6416,30.6335
GEAR,GEAR/USDT,gearusdt,4,4,2,0.017,0.0192,0,1,1,1,0.0162,0.014,0.017,0.0195,10000.0157,-9999.9805,0.017,0.0192,0.019,0.019,False,False,0,0.0195,0.014,0.0195,0.0157
PLATO,PLATO/USDT,platousdt,4,6,2,0.0,0.006545,1,0,1,0,0.007339,0.006,0.006006,0.006545,10000.006227,-9999.993434,0.007158,0.006545,0.007158,0.007158,False,False,1,0.006006,0.006006,0.007339,0.006293
LOOM,LOOM/USDT,loomusdt,2,6,2,0.053703,0.054149,0,1,2,1,0.053769,0.052714,0.053703,0.054915,10000.053769,-9999.945088,0.053703,0.053851,0.049376,0.049376,False,False,0,0.054915,0.052714,0.054915,0.053261
GLM,GLM/USDT,glmusdt,4,4,0,0.2547,0.2502,1,0,1,0,0.3072,0.2675,0.2547,0.2663,0.2663,-9999.7295,0.2547,0.2485,0.2489,0.2489,False,False,1,0.2663,0.2547,0.3072,0.2705
DOGE,DOGE/USDT,dogeusdt,2,6,1,0.083796,0.08648,1,2,1,1,0.086059,0.085556,0.085237,0.086445,0.086445,0.085237,0.085237,0.086445,0.083642,0.083642,True,True,1,0.084388,0.085237,0.086059,0.085931
GQ,GQ/USDT,gqusdt,4,6,1,0.007466,0.009503,1,2,1,1,0.008508,0.008338,0.007716,0.009503,10000.007998,0.007716,0.008552,0.009503,0.006874,0.006874,False,False,1,0.007716,0.007716,0.008508,0.008508
UST,UST/USDT,ustusdt,4,4,2,0.0674,0.0659,0,1,1,1,0.0682,0.0663,0.0674,0.0724,10000.0682,-9999.9309,0.0674,0.0656,0.0575,0.0575,False,False,0,0.0724,0.0663,0.0724,0.0664
INSUR,INSUR/USDT,insurusdt,4,4,2,0.0,0.0,2,1,0,0,0.3352,0.3106,0.295,0.3685,0.3685,-9999.6711,0.305,0.305,0.305,0.305,False,False,0,0.0,0.3106,0.3685,0.3305
RSS3,RSS3/USDT,rss3usdt,4,4,0,0.1255,0.0,2,1,0,1,0.1339,0.1275,0.1264,0.1383,0.1383,0.1264,0.1264,0.1383,0.127,0.127,True,True,0,0.1368,0.1275,0.1383,0.1305
XRP*3,XRP*3/USDT,xrp3lusdt,4,8,2,0.00058105,0.00056988,2,1,1,1,0.00058798,0.00058526,0.000576,0.00058898,0.00058898,0.000576,0.00058105,0.00058898,0.00054698,0.00054698,False,True,0,0.00060306,0.00058526,0.00058898,0.00058526
DFA,DFA/USDT,dfausdt,4,4,2,0.2378,0.0,1,2,0,1,0.2388,0.2287,0.2278,0.2573,10000.2335,0.2278,0.2378,0.2374,0.2374,0.2374,False,False,1,0.2499,0.2278,0.2388,0.2344
CHSB,CHSB/USDT,chsbusdt,4,4,0,0.3106,0.0,1,2,0,1,0.3176,0.3176,0.3124,0.3235,0.3235,0.3124,0.3124,0.3041,0.3041,0.3041,True,False,1,0.3235,0.3124,0.3176,0.3176
ENJ,ENJ/USDT,enjusdt,4,4,0,0.7093,0.7307,1,0,1,0,0.7233,0.7206,0.7093,0.7141,0.7141,-9999.2794,0.7093,0.7141,0.6695,0.6695,False,False,1,0.6935,0.7093,0.7233,0.7221
SFUND,SFUND/USDT,sfundusdt,4,4,2,0.0,0.0,0,0,0,0,1.8032,1.6358,1.6954,1.6954,10001.7263,-9998.2699,1.6954,1.6954,1.6954,1.6954,False,False,1,0.0,1.6597,1.8032,1.7411
LOOT,LOOT/USDT,lootusdt,4,4,2,0.0,0.0,0,1,0,0,1.0937,1.0847,1.0915,1.0927,10001.0887,-9998.9081,1.0919,1.0919,1.0919,1.0919,False,False,0,0.0,1.0847,1.0927,1.0886
DOG,DOG/USDT,dogusdt,4,6,2,0.0,0.0,2,1,0,0,0.001816,0.001645,0.001618,0.001798,0.001798,-9999.998277,0.001688,0.001688,0.001688,0.001688,False,False,0,0.0,0.001645,0.001798,0.001678
DIO,DIO/USDT,diousdt,2,6,2,0.0,0.058185,1,0,0,0,0.065723,0.056892,0.056265,0.058185,10000.056265,-9999.941188,0.056817,0.058185,0.056817,0.056817,False,False,1,0.0,0.056265,0.065723,0.059073
ELU,ELU/USDT,eluusdt,4,6,2,0.0,0.0,0,0,0,0,0.054353,0.052543,0.054574,0.054574,10000.053683,-9999.945582,0.054574,0.054574,0.054574,0.054574,False,False,0,0.0,0.052543,0.055149,0.053618
STORJ,STORJ/USDT,storjusdt,4,4,2,0.5879,0.5453,1,2,1,1,0.599,0.5912,0.5741,0.6052,10000.5837,0.5741,0.5879,0.5941,0.5311,0.5311,False,False,1,0.6052,0.5741,0.599,0.598
BICO,BICO/USDT,bicousdt,4,4,0,0.6942,0.0,1,0,0,0,0.7065,0.7018,0.6942,0.697,0.697,-9999.2982,0.6942,0.697,0.6745,0.6745,False,False,1,0.7259,0.6942,0.7065,0.704
FORTH,FORTH/USDT,forthusdt,4,4,2,3.3282,0.0,1,2,0,1,3.5535,3.5415,3.4806,3.561,3.561,3.4827,3.4806,3.3476,3.3296,3.3296,True,False,1,3.3654,3.4827,3.5535,3.5415
ARPA,ARPA/USDT,arpausdt,2,6,2,0.034003,0.034682,1,2,1,1,0.035429,0.03512,0.033673,0.035414,10000.033827,0.033673,0.034003,0.034342,0.032837,0.032837,False,False,1,0.035414,0.033673,0.035429,0.03538
NEXO,NEXO/USDT,nexousdt,2,4,2,1.3211,1.3488,2,1,1,1,1.36,1.3434,1.3154,1.36,1.36,-9998.6494,1.3211,1.3321,1.3099,1.3099,False,False,0,1.3431,1.3434,1.36,1.3565
CTX,CTX/USDT,ctxusdt,4,4,1,3.8963,3.9951,1,2,1,1,3.9844,3.8981,3.7871,3.9951,10003.8611,3.7871,3.8262,3.9951,3.9145,3.9145,False,False,1,3.7871,3.7871,3.9844,3.9349
ZEC*(-3),ZEC*(-3)/USDT,zec3susdt,4,10,2,1.17e-07,1.196e-07,2,1,1,1,1.123e-07,1.123e-07,1.11e-07,1.137e-07,1.137e-07,1.11e-07,1.11e-07,1.137e-07,1.114e-07,1.114e-07,True,True,0,1.206e-07,1.123e-07,1.137e-07,1.123e-07
THETA,THETA/USDT,thetausdt,4,4,2,1.2856,1.2336,1,2,1,1,1.309,1.3011,1.2776,1.325,1.325,1.2776,1.2776,1.325,1.217,1.217,True,True,1,1.3316,1.2776,1.309,1.3086
GNX,GNX/USDT,gnxusdt,2,6,2,0.006082,0.005769,0,1,1,1,0.0057,0.005658,0.006082,0.006127,10000.005658,-9999.993873,0.006082,0.005603,0.005403,0.005403,False,False,0,0.006127,0.005658,0.006127,0.005658
ONSTON,ONSTON/USDT,onstonusdt,4,6,1,0.0,0.048929,0,1,0,0,0.045326,0.044531,0.044989,0.048929,10000.045326,0.044989,0.044989,0.048929,0.044899,0.044899,False,False,0,0.0,0.044531,0.048929,0.044554
BTC,BTC/USDT,btcusdt,6,2,0,29910.7,29490.58,2,1,1,1,30241.84,30052.84,29910.7,30500.0,30500.0,20186.12,29910.7,30096.83,29227.33,29227.33,False,False,0,30500.0,30052.84,30500.0,30210.78
WALLET,WALLET/USDT,walletusdt,4,6,2,0.0,0.0,0,1,0,1,0.040987,0.040523,0.042389,0.042392,10000.040679,-9999.95761,0.042389,0.042389,0.042389,0.042389,False,False,0,0.042392,0.040523,0.042392,0.040679
QRDO,QRDO/USDT,qrdousdt,4,4,0,0.5213,0.5355,1,2,1,1,0.5425,0.5394,0.5308,0.5513,0.5513,0.5308,0.5308,0.5202,0.531,0.531,True,False,1,0.5513,0.5308,0.5425,0.5413
ACH,ACH/USDT,achusdt,4,6,0,0.017407,0.017043,1,2,1,1,0.019822,0.018559,0.018555,0.01999,0.01999,0.018556,0.018555,0.017043,0.016031,0.016031,True,False,1,0.01999,0.018556,0.019822,0.019076
REEF,REEF/USDT,reefusdt,4,6,1,0.004399,0.00462,1,2,1,1,0.004556,0.004512,0.004396,0.004627,0.004627,0.004396,0.004396,0.004627,0.004316,0.004316,True,True,1,0.004387,0.004396,0.004556,0.004537
AUCTION,AUCTION/USDT,auctionusdt,4,4,2,6.3115,6.3398,0,1,1,1,6.2732,6.2122,6.3115,6.3593,10006.2182,-9993.6407,6.3115,6.3352,6.197,6.197,False,False,0,6.3593,6.2122,6.3593,6.2182
DOT*(-2),DOT*(-2)/USDT,dot2susdt,4,6,2,0.282497,0.279931,2,1,1,1,0.278535,0.276565,0.272834,0.282297,0.282297,-9999.718405,0.282497,0.279931,0.309023,0.309023,False,False,0,0.272834,0.276565,0.282297,0.278313
XCH,XCH/USDT,xchusdt,4,4,2,36.4907,36.2581,1,0,1,0,37.2788,36.1666,35.9268,36.829,10036.2842,-9963.2613,36.4907,36.2581,36.7915,36.7915,False,False,1,35.393,35.9268,37.2788,36.774
EGLD,EGLD/USDT,egldusdt,4,4,1,91.8682,92.3626,1,2,1,1,91.431,90.9646,90.7123,92.3626,10090.7123,90.7123,92.0913,92.3626,89.0805,89.0805,False,False,1,90.7123,90.7123,91.431,91.431
ASTR,ASTR/USDT,astrusdt,2,6,2,0.057153,0.057612,1,2,1,1,0.0583,0.057556,0.057006,0.059004,0.059004,0.057038,0.057006,0.057612,0.056724,0.056724,True,False,1,0.056197,0.057038,0.0583,0.058107
STPT,STPT/USDT,stptusdt,2,6,2,0.050392,0.050373,1,2,1,1,0.050344,0.050319,0.049279,0.053606,10000.049279,0.049279,0.050392,0.050373,0.050534,0.050534,False,False,1,0.049303,0.049279,0.050344,0.050344
BCH*(-3),BCH*(-3)/USDT,bch3susdt,4,8,2,0.0,0.0,2,1,0,1,2.784e-05,2.737e-05,2.719e-05,3.039e-05,3.039e-05,2.719e-05,2.719e-05,3.039e-05,3.227e-05,3.227e-05,True,True,0,3.3e-05,2.737e-05,3.039e-05,2.744e-05
IDEX,IDEX/USDT,idexusdt,4,4,2,0.0916,0.0904,1,0,1,1,0.0926,0.0921,0.0886,0.0904,10000.0896,-9999.9079,0.0895,0.0904,0.0931,0.0931,False,False,1,0.0886,0.0886,0.0926,0.0926
UNFI,UNFI/USDT,unfiusdt,4,4,0,2.3014,0.0,1,0,0,0,2.5802,2.3197,2.3014,2.4929,2.4929,-9997.5118,2.3014,2.155,2.155,2.155,False,False,1,2.4929,2.3014,2.5802,2.5124
UNI,UNI/USDT,uniusdt,4,4,0,5.3557,5.289,1,2,1,1,5.5477,5.4546,5.3689,5.5667,5.5667,5.3689,5.3689,5.3878,5.1358,5.1358,True,False,1,5.5667,5.3689,5.5477,5.5352
MIR,MIR/USDT,mirusdt,4,4,0,0.2482,0.2052,1,0,1,0,0.3061,0.2546,0.2482,0.2673,0.2673,-9999.7286,0.2482,0.2673,0.2029,0.2029,False,False,1,0.2747,0.2482,0.3061,0.2726
EOS*(-3),EOS*(-3)/USDT,eos3susdt,4,8,2,1.54e-05,1.566e-05,2,1,1,1,1.525e-05,1.519e-05,1.508e-05,1.653e-05,1.653e-05,-9999.99998396,1.556e-05,1.566e-05,1.918e-05,1.918e-05,False,False,0,1.508e-05,1.519e-05,1.653e-05,1.522e-05
TRAC,TRAC/USDT,tracusdt,4,4,2,0.0,0.0,1,0,0,0,0.3447,0.3039,0.2991,0.3035,10000.3075,-9999.688,0.3035,0.3035,0.3035,0.3035,False,False,1,0.0,0.2991,0.3447,0.3122
WEMIX,WEMIX/USDT,wemixusdt,4,4,0,3.2473,0.0,1,0,0,0,3.487,3.2134,3.2473,3.4583,3.4583,-9996.532,3.2473,2.9894,2.3872,2.3872,False,False,1,3.4583,3.3008,3.487,3.3628
